Gene	zoneI	zoneIId	zoneIIp	zoneIZ	zoneIII
MtrunA17Chr0c03g0489881	0	0	0	0	0
MtrunA17Chr0c03g0489891	0	0	0	0	0
MtrunA17Chr0c03g0489911	4.31285069271888	1.29386103738406	0.859273185435735	0.146220402772721	0.538289549456776
MtrunA17Chr0c03g0489921	0.0777595649360813	0.0424135374872414	0.0409173789327007	0	0.0287526689454506
MtrunA17Chr0c03g0489941	0	0	0	0	0
MtrunA17Chr0c03g0489951	0	0	0	0	0
MtrunA17Chr0c03g0489961	0	0	0	0	0
MtrunA17Chr0c03g0489971	0	0	0	0	0
MtrunA17Chr0c03g0489991	0	0	0	0	0
MtrunA17Chr0c03g0490011	7.83250013777064	7.77161668889809	5.51085939472614	2.58041401453689	7.3534011201506
MtrunA17Chr0c03g0490021	0	0	0	0	0
MtrunA17Chr0c03g0490031	5.63634407908397	1.3334671208674	0.587798603248857	0.0641865727447551	0.0981559666280725
MtrunA17Chr0c03g0490041	0	0	0	0	0
MtrunA17Chr0c03g0490051	0	0	0	0	0
MtrunA17Chr0c03g0490061	0	0	0	0	0
MtrunA17Chr0c04g0491971	0	0	0	0	0
MtrunA17Chr0c04g0491981	0	0	0	0	0
MtrunA17Chr0c04g0491991	0	0	0	0	0
MtrunA17Chr0c04g0492001	0	0	0	0	0
MtrunA17Chr0c04g0492011	0	0	0	0	0
MtrunA17Chr0c04g0492021	1.38411208607229	0.630228141285377	0.946142852670203	0.336031058808526	1.34004291070388
MtrunA17Chr0c04g0492031	0	0	0	0	0
MtrunA17Chr0c04g0492041	0.151546070455882	0	0	0	0
MtrunA17Chr0c04g0492061	0.438911798476958	0	0	0	0
MtrunA17Chr0c04g0492081	1.39761543850804	0.998434038105884	0.670094399738447	0.0748175834649453	0.390484588494651
MtrunA17Chr0c04g0492091	0	0.124041161286107	0	0	0
MtrunA17Chr0c05g0492121	0.820294077995112	0.306794270199895	0	0.0157912514229147	0
MtrunA17Chr0c05g0492131	0.844674121463667	0.337022041941144	0.0066844769774366	0	0
MtrunA17Chr0c05g0492141	0	0	0	0	0
MtrunA17Chr0c05g0492161	0	0.172723944138904	0	0	0
MtrunA17Chr0c06g0493481	10.9046005982577	10.8758786450829	15.5668960483646	2.82591207495702	6.10783453622705
MtrunA17Chr0c09g0493491	0.384385331987708	0.289339315137243	0.044024322407776	0	0.060128912282808
MtrunA17Chr0c09g0493501	0.248650219375855	0	0	0	0
MtrunA17Chr0c09g0493511	0	0.0399084898657357	0	0	0
MtrunA17Chr0c09g0493521	0	0	0	0	0
MtrunA17Chr0c09g0493531	0	0	0	0	0.0277354438885696
MtrunA17Chr0c09g0493541	0.067766511648627	0	0	0	0
MtrunA17Chr0c09g0493551	0.0793981465692317	0	0	0	0
MtrunA17Chr0c09g0493581	0	0	0	0	0
MtrunA17Chr0c10g0493591	0	0	0	0	0
MtrunA17Chr0c10g0493611	10.9717042639724	9.12473827217764	3.40509979648179	2.2617747594311	7.55879556044373
MtrunA17Chr0c12g0493631	1.87221833016324	1.17363022150852	0.291248579020691	0.17323200701654	0.527200840374909
MtrunA17Chr0c12g0493641	0.2771092949612	0	0	0.0355719964164883	0.136047907039929
MtrunA17Chr0c12g0493651	114.598011436412	98.7297235600808	50.8306567739584	17.1107648917117	32.3848108362485
MtrunA17Chr0c12g0493661	0.266533867303211	0.209529010877668	0.013698949267515	0	0.067873095047012
MtrunA17Chr0c12g0493671	0	0	0	0	0
MtrunA17Chr0c12g0493681	0	0	0	0	0
MtrunA17Chr0c14g0493691	0	0	0.34675730405945	0	0
MtrunA17Chr0c14g0493701	0	0	0	0	0
MtrunA17Chr0c15g0493711	0.059806865737784	3.99084986694753	33.7227938522292	0.0317206187474875	0.66577945438322
MtrunA17Chr0c17g0493721	0	0	0	0	0.064707372330267
MtrunA17Chr0c18g0493731	0	0	0	0	0
MtrunA17Chr0c18g0493741	0	0	0	0	0
MtrunA17Chr0c18g0493751	0	0	0	0	0
MtrunA17Chr0c19g0493761	0.146537398653682	0.0850151562339507	0	0.0284077603926585	0.27634061064956
MtrunA17Chr0c19g0493771	0.544325781234709	0.385099231142654	0.0775893735972683	0.0288106446745998	0.0151389192673189
MtrunA17Chr0c19g0493781	0.092418594179632	0.24123384453057	0.0199948741932892	0.179268399820551	0.202722475600096
MtrunA17Chr0c19g0493791	0	0	0	0	0
MtrunA17Chr0c20g0493811	0	0	0	0	0
MtrunA17Chr0c20g0493821	0	0	0	0	0
MtrunA17Chr0c20g0493831	0.0659467325934528	0	0	0	0
MtrunA17Chr0c20g0493841	0.0339652593167681	0	0	0	0
MtrunA17Chr0c22g0493851	0	0	0	0	0
MtrunA17Chr0c22g0493861	0.0463064445780133	0.0731055068308003	0	0	0
MtrunA17Chr0c22g0493871	0.159405777556308	0	0	0	0
MtrunA17Chr0c22g0493881	0.180228157249601	0	0	0	0
MtrunA17Chr0c27g0493891	0	0	0	0	0
MtrunA17Chr0c27g0493901	0	0	0	0	0
MtrunA17Chr0c27g0493911	0	0	0	0	0
MtrunA17Chr0c27g0493921	0	0.0668862454826443	0	0	0
MtrunA17Chr0c28g0493931	0	0	0	0	0
MtrunA17Chr0c28g0493941	0	0	0	0	0
MtrunA17Chr0c28g0493951	0	0	0	0	0
MtrunA17Chr0c28g0493961	0.0224439332035667	0.0356245129514257	0	0	0
MtrunA17Chr0c29g0493981	0	0	0	0	0
MtrunA17Chr0c29g0493991	0	0	0	0	0
MtrunA17Chr0c29g0494001	0	0	0	0	0
MtrunA17Chr0c29g0494011	0	0	0	0	0
MtrunA17Chr0c29g0494021	0	0	0	0	0
MtrunA17Chr0c29g0494031	0	0	0	0	0
MtrunA17Chr0c29g0494041	0	0	0	0	0
MtrunA17Chr0c30g0494061	0	0	0	0	0
MtrunA17Chr0c30g0494071	0	0	0	0	0
MtrunA17Chr0c30g0494081	0	0	0	0	0
MtrunA17Chr0c30g0494091	0	0	0	0	0
MtrunA17Chr0c30g0494101	0	0	0	0	0
MtrunA17Chr0c30g0494111	0	0	0	0	0
MtrunA17Chr0c31g0494131	0	0	0	0	0
MtrunA17Chr0c31g0494141	0	0	0	0	0
MtrunA17Chr0c31g0494151	0	0	0	0	0
MtrunA17Chr0c31g0494161	0	0	0	0	0
MtrunA17Chr0c32g0494171	0	0	0	0	0
MtrunA17Chr0c32g0494181	0.057872031481443	0	0	0.290866869771105	0.201827342319705
MtrunA17Chr0c32g0494191	0	0	0	0.0596912829964629	0.0364127575527803
MtrunA17Chr0c32g0494201	0	0	0	0	0
MtrunA17Chr1g0146101	0	0	0	0	0
MtrunA17Chr1g0146111	0	0	0	0	0
MtrunA17Chr1g0146121	0	0	0.051784281505831	0	0
MtrunA17Chr1g0146131	0.393767217769891	0.388415735421406	0.0733557312802003	12.1047053554121	13.578233392147
MtrunA17Chr1g0146141	0.148102618199822	0.174116879172282	0	0.669849819025	1.55779040983119
MtrunA17Chr1g0146151	1.51997013749192	1.88837930823397	3.97061111552524	168.21300704252	444.71716553132
MtrunA17Chr1g0146161	9.68109511036957	3.86034361502538	4.17529399220239	6.1428317879106	2.5409102785376
MtrunA17Chr1g0146171	1.51425330930793	0.860500322083693	0.213910147394323	0.0224102414632095	0.113175272931677
MtrunA17Chr1g0146181	0.145118251283982	0.0251531902955605	0.0776437964927483	0.0866911536402149	0.255598482938935
MtrunA17Chr1g0146191	0.229734654063037	0	0.432204114927463	0.30742562335663	0.233381375697424
MtrunA17Chr1g0146201	20.5018327195816	12.6095396995606	3.3849218538188	0.227982064710757	1.31255841720393
MtrunA17Chr1g0146211	0.0917785276708773	0.0419598000484577	0	0	0.141614935588478
MtrunA17Chr1g0146221	0.0833892477563413	0.131649347666848	0.120619484970899	0.0884566847999043	0
MtrunA17Chr1g0146231	0.214914005129844	0	0.057337958073123	0	0
MtrunA17Chr1g0146241	0.00666463773491227	0	0	0	0
MtrunA17Chr1g0146251	0	0.133406059440367	0.0130256335833367	0.0095523900179001	0
MtrunA17Chr1g0146271	0.0185309439458536	0.0784353134845275	0.0134021649967665	0	0
MtrunA17Chr1g0146281	17.7985112664324	16.532955042508	21.5979006305547	2.16686205424953	3.15332153508671
MtrunA17Chr1g0146291	9.48898454600034	10.1243360925056	7.54747414904414	1.01501049750175	2.97478731114244
MtrunA17Chr1g0146301	26.7835913024648	24.6436796440941	10.7875248622215	6.6438223253164	10.4414529703245
MtrunA17Chr1g0146311	5.40668492403984	10.4386585030292	4.90281348910569	2.17907254004456	3.8314240752009
MtrunA17Chr1g0146321	6.81749496427041	5.64195514956606	2.43909888844922	1.55471820702281	3.71226765602126
MtrunA17Chr1g0146331	3.84771978989438	3.39756757006095	0.846249032456877	1.1285376455224	1.64859769641363
MtrunA17Chr1g0146341	0	0	0	0	0
MtrunA17Chr1g0146351	0.292485164158525	0.378511788970478	0.24371575608083	0	0.144884947130433
MtrunA17Chr1g0146361	0.38603085890142	0	0	0	0
MtrunA17Chr1g0146371	1.3630009825878	0.84047588250142	0.556099782829748	0.190893810723933	1.26738370278833
MtrunA17Chr1g0146381	0.603274166525859	0.384906089132856	0	0	0.232397188558857
MtrunA17Chr1g0146391	0.150152861577235	0.134414389993988	0.0407578636139747	0	0
MtrunA17Chr1g0146401	0	0	0.0253610199169582	0	0.120613622653882
MtrunA17Chr1g0146411	0.038744144845523	0.0382856206057153	0	0	0
MtrunA17Chr1g0146421	0.182428119250229	2.49533930865093	3.95417989020212	6.69516656120567	6.14999139560128
MtrunA17Chr1g0146431	5.7359577071738	3.78303279479025	5.39276098261958	0.770176895129438	2.21591838375632
MtrunA17Chr1g0146441	2.08208343476159	2.42121081763594	0.892122227309133	0.141671117843381	0.876669694928455
MtrunA17Chr1g0146451	0.669837765607535	0.388194033040693	0.181822417550653	0.070650469028495	0.450430539857443
MtrunA17Chr1g0146461	2.79706415244172	1.65336871694612	0.276689240940922	0.212264519181679	0.261310902000227
MtrunA17Chr1g0146471	63.0928570137988	73.2577360997266	38.061093016037	22.284552549949	32.6622386455317
MtrunA17Chr1g0146481	1.58939181058393	1.21004335616524	0.306528631189923	0.198613268913472	0.977743740022876
MtrunA17Chr1g0146491	15.2879373251691	5.05910223392465	4.11075441799605	5.52875599497838	8.57283897117057
MtrunA17Chr1g0146501	1.9469259539787	0.979218611094584	0.802667002957524	1.00352281524132	1.05275896935023
MtrunA17Chr1g0146521	0	0.0534418143994133	0.279992829730766	0.120745208958278	0
MtrunA17Chr1g0146531	3.29336582805505	2.56241572725472	1.14855475400233	0.957513005895226	1.80623838996642
MtrunA17Chr1g0146541	0.04468302836199	0	0.096260805524221	0	0
MtrunA17Chr1g0146551	10.1196699504445	5.43390242578072	3.44068131375671	1.25208343477882	1.43230753118562
MtrunA17Chr1g0146561	32.7610392051336	23.9493629290092	14.0560097528444	8.39969532084617	9.78424285166012
MtrunA17Chr1g0146581	4.2967714232425	2.23513612328841	0.522607553521862	0.345111254869922	0.538367403471992
MtrunA17Chr1g0146591	0.0779705335627819	0.262518192070663	0.350004615151303	1.9313196470376	14.9781993485696
MtrunA17Chr1g0146601	0	0.0528429217878618	0.0642812431356936	0.0731928839876783	0.54535175298934
MtrunA17Chr1g0146611	0	0	0	0	0
MtrunA17Chr1g0146621	0	0.0282598076143495	0.0258921407529155	0	0
MtrunA17Chr1g0146631	0.048219456650373	0.0877068098200257	0.0200896366302242	0	0
MtrunA17Chr1g0146641	0	0	0	0.0559881310232702	0.343672846036886
MtrunA17Chr1g0146651	0	0	0.0118310978081504	0.0658385750702561	0
MtrunA17Chr1g0146661	8.68666515372487	6.95913488546893	2.86432106200598	0.961116684104321	3.35945408716488
MtrunA17Chr1g0146671	0.752756675847989	0.639607217618637	0.0452870401300681	0.00854351961553847	0.764090454161027
MtrunA17Chr1g0146681	1.83032872055324	1.07581920655372	0.199616568352835	0.0313520714609364	0.543829842492545
MtrunA17Chr1g0146691	5.0199619131723	4.76942516202401	2.68978351103701	3.69056647055559	5.94677270667313
MtrunA17Chr1g0146701	9.53086353261954	5.59869578059914	2.37840535620198	1.1513207918145	5.04769952710244
MtrunA17Chr1g0146721	7.58540445912968	5.96713281638015	0.934453435146996	0.698464154829174	1.8545092607338
MtrunA17Chr1g0146731	9.72943727154702	10.3878729254142	1.01860104479022	0	0.0315875969435796
MtrunA17Chr1g0146741	0.170428517493712	0	0	0.098166225767956	0
MtrunA17Chr1g0146751	0.175832185269085	0.448397427618286	0.522400315623496	0.124344825490151	0.371876095588472
MtrunA17Chr1g0146761	0.0316814748232586	0.250623672978131	0.0229130450214989	0.263425237316436	0.08485960619047
MtrunA17Chr1g0146771	3.33965656340558	2.55801792000389	0.818145307171251	0.716246468027422	0.706037240749313
MtrunA17Chr1g0146781	27.548782203788	24.6727293650161	11.9498797006326	5.98487566019919	6.81992582801429
MtrunA17Chr1g0146801	18.918534723564	15.1605990859278	13.7152964402027	9.59924405851223	14.8070813132995
MtrunA17Chr1g0146811	14.2701719239963	10.7090914281606	5.26072394241734	5.39449123686638	5.80779385804733
MtrunA17Chr1g0146821	0.0792036870581463	0	0	0	0
MtrunA17Chr1g0146831	0.238366592170224	0.0324994877331104	0.0280989987985957	0	0
MtrunA17Chr1g0146851	0	0.094442150218431	0	0	0
MtrunA17Chr1g0146861	0.47302682630869	0.320526664081182	0	0.0736234646484367	2.87617191838206
MtrunA17Chr1g0146881	6.22316315289957	7.1760351649493	4.41732820070186	1.8287131991705	2.72143096788496
MtrunA17Chr1g0146901	106.426831813821	88.0552414412127	49.5369776669288	19.4987541848011	14.057685970834
MtrunA17Chr1g0146911	0.658726516741594	0.443630311759534	0.0159786716762742	1.64429050706684	0.0218238486153003
MtrunA17Chr1g0146921	4.58958365013966	3.95601318503034	3.32035970534163	1.23043867059228	3.59854546632498
MtrunA17Chr1g0146931	0.279545627268133	0.168931826400682	1.83742760519331	2.02770988709791	0.838733146836372
MtrunA17Chr1g0146941	0.0616028677118917	0	0	0.192999020963729	0.0608511814994183
MtrunA17Chr1g0146951	0	0	0	0	0.146997852609419
MtrunA17Chr1g0146961	0.334164845087129	0	0	0	0
MtrunA17Chr1g0146971	0	0	0	0	0
MtrunA17Chr1g0146981	0	0	0	0	0
MtrunA17Chr1g0146991	0	0.0365441131735163	0	0	0
MtrunA17Chr1g0147001	0.146998064054205	0	0	0	0
MtrunA17Chr1g0147011	1.45162227066425	3.39157621273128	0.90230747767843	0.229908736257475	0.739886145503832
MtrunA17Chr1g0147021	7.5906339286177	6.8883671303003	1.61736855371628	0.0803650622861654	0.372461329849165
MtrunA17Chr1g0147031	0.0885822605380607	0.0809970269592117	0	0	0
MtrunA17Chr1g0147041	26.8652688579104	20.3466028125935	12.7428228613909	8.15838178101496	19.4840321160398
MtrunA17Chr1g0147051	1.61915446201604	0.705084830801264	3.2011519605637	2.78386109329803	6.48571158693537
MtrunA17Chr1g0147061	0.42725605533512	0.403560617146973	0	0	0
MtrunA17Chr1g0147071	0.519204268175237	0.179005859567592	0.130105857563903	0.177991100661231	0.371243686755982
MtrunA17Chr1g0147081	0.181375562324111	0.0924314983044607	0	0.0939995778151563	0.329839616878879
MtrunA17Chr1g0147091	0.220210043222116	0.0741941340802853	0	0	0
MtrunA17Chr1g0147101	84.4261099162959	97.5505642795243	69.9255588120393	18.4160569159304	45.6936570568699
MtrunA17Chr1g0147111	11.7235418340389	36.3456769545705	33.7521473711128	17.8296516123867	25.3052074836391
MtrunA17Chr1g0147121	4.32783547688956	3.29660371105942	2.1853223218224	0.718953260998738	1.2041738905986
MtrunA17Chr1g0147141	0	0.0913219256651577	0.195211972766403	0	0.0126370086930504
MtrunA17Chr1g0147151	12.0080833217579	61.3560725984261	265.28446524858	195.95910336592	159.16447727369
MtrunA17Chr1g0147161	4.1381153846195	4.29958343138158	1.59216264321818	2.2701292389737	4.04884993887121
MtrunA17Chr1g0147171	1.33417483561458	0.758171007463315	0.347241975576961	0.0447766293172253	0.761657124098816
MtrunA17Chr1g0147181	0	0	0	0	0
MtrunA17Chr1g0147191	12.8143697086441	14.5203928659064	14.1596224045888	4.57533471791801	7.48967695172465
MtrunA17Chr1g0147201	12.5812009215621	14.8471696917901	4.28205103795877	2.04599311144568	3.55945813735251
MtrunA17Chr1g0147211	13.1501991522884	9.62694409531916	4.60864822125956	1.90960734549638	5.99869296039546
MtrunA17Chr1g0147221	0.563702602576353	1.03104132558686	0.651387178605776	0.0193511289113174	0
MtrunA17Chr1g0147231	0	0	0	0	0
MtrunA17Chr1g0147241	0.045159158992077	0	0	0	0.166093798682839
MtrunA17Chr1g0147251	0	0.0889639476437243	0	0	0
MtrunA17Chr1g0147261	0.0347985664937403	0	0	0	0
MtrunA17Chr1g0147271	0.0336350268439157	0	0.0181150142263987	0	0
MtrunA17Chr1g0147281	0	0	0	0	0
MtrunA17Chr1g0147291	0	0	0	0	0
MtrunA17Chr1g0147301	0	0	0	0	0
MtrunA17Chr1g0147311	0	0.101666017742908	0	0	0
MtrunA17Chr1g0147321	0	0	0.196386756938556	0	0
MtrunA17Chr1g0147331	0.0761661520336398	0.04313958201373	0	0	0
MtrunA17Chr1g0147341	2.33302457471016	1.61510889498429	0.322268580430274	0.241551928289446	0.504819143460919
MtrunA17Chr1g0147351	9.57014691251284	14.8007569142163	5.56113617525205	3.56363775370779	3.73823825013157
MtrunA17Chr1g0147361	0.0750475631955753	0	0.0312670108565238	0	0
MtrunA17Chr1g0147371	3.28748806669901	4.92505345340816	1.13512538551664	0.588046596328981	0.866715865502788
MtrunA17Chr1g0147381	0.0953588133595773	0	0	0	0
MtrunA17Chr1g0147391	0.072615061763044	0	0	0	0.071729003324978
MtrunA17Chr1g0147401	17.4985749479272	15.3846689087453	21.6789808601694	18.6202578027445	30.1850464729772
MtrunA17Chr1g0147411	0	0	0.116362326677808	0	0
MtrunA17Chr1g0147421	0	0	0	0.0227382214508131	0
MtrunA17Chr1g0147441	0	0.494065132960882	0.500005090007559	0	0
MtrunA17Chr1g0147451	0	0	0	0	0
MtrunA17Chr1g0147471	0	0	0	0	0
MtrunA17Chr1g0147481	10.2193722187026	12.0315409831022	4.26837948979183	3.08198138854128	4.70973943944473
MtrunA17Chr1g0147491	6.6510141322503	36.6104579402937	61.6215970754693	56.7937781025439	85.0893163020635
MtrunA17Chr1g0147501	61.6255475545335	57.1827548720952	46.8995682565877	13.2132921036458	21.3770978733685
MtrunA17Chr1g0147511	0.045419764196483	0.32211843202905	0	0	0
MtrunA17Chr1g0147531	0	0	0	0	0
MtrunA17Chr1g0147551	0.0359890437685263	0	0	0	0
MtrunA17Chr1g0147561	0	0	0.042632748998335	0	0
MtrunA17Chr1g0147571	0	0	0	0	0
MtrunA17Chr1g0147581	0	0.371063302992627	0	0	0
MtrunA17Chr1g0147591	0.0677021615447523	0.213767257597653	0	0	0.0668760509548063
MtrunA17Chr1g0147601	0.31892732022415	0.609611630026215	0.038787442225936	0	0
MtrunA17Chr1g0147611	2.27991794113605	2.27328787857019	0.263168159760263	0.114365371779814	0.281192714841843
MtrunA17Chr1g0147621	0	0	0	0	0
MtrunA17Chr1g0147631	14.3851431901734	4.30371307019063	0.568330993715549	0.322170838973282	0.368523976309129
MtrunA17Chr1g0147641	0.099808286178141	0	0	0	0
MtrunA17Chr1g0147651	4.874114956144	4.66904314795915	1.50233313015483	1.73628118547174	2.1671769575911
MtrunA17Chr1g0147671	0.072615061763044	0.0766330906945697	0	0	0
MtrunA17Chr1g0147681	0	0	0	0.0659404377599287	0
MtrunA17Chr1g0147691	0.0652199061104403	0.0596351736952437	0.0784557673154234	0	0.0635222556209213
MtrunA17Chr1g0147701	0.0116357089892569	0.107785082494997	0.0158823892812255	0.0103760063285191	0
MtrunA17Chr1g0147711	0	0	0	0	0
MtrunA17Chr1g0147721	0	0	0	0	0
MtrunA17Chr1g0147731	0.0181216916502296	0.028609310535375	0	0	0
MtrunA17Chr1g0147741	26.3147928308401	9.6468164352062	1.13573485730405	0.0773014012816213	3.16336087201017
MtrunA17Chr1g0147751	2.91681252631624	1.42719976857888	0.624425376735764	0	0.878739458802882
MtrunA17Chr1g0147761	0	0	0	0	0
MtrunA17Chr1g0147771	0	0	0.068055947942296	0	0
MtrunA17Chr1g0147781	0	0.135428240053053	0	0	0.0877599120056233
MtrunA17Chr1g0147791	0	0	0	0	0
MtrunA17Chr1g0147801	0.202906374565814	0	0	0	0
MtrunA17Chr1g0147811	0	0	0	0	0
MtrunA17Chr1g0147821	176.436766019133	158.897552816683	40.7525162771597	7.17251623441186	19.8680194370468
MtrunA17Chr1g0147831	0.174902139588361	0	0.48566756715916	0	0
MtrunA17Chr1g0147841	0	0.0330902488187024	0	0	0
MtrunA17Chr1g0147851	6.5586514155067	5.16052239860556	4.38631114091113	3.13385960324494	7.9606153924025
MtrunA17Chr1g0147861	0	0.105888796219848	0.0482477939883597	0.0353826739199617	0
MtrunA17Chr1g0147871	0.791736003591411	0.172832230162944	0	0	0.257313567483255
MtrunA17Chr1g0147881	11.9129099978235	17.9131314536975	3.33572587075265	8.32215554842269	26.4127955423193
MtrunA17Chr1g0147901	0	0	0	0	0
MtrunA17Chr1g0147911	7.51366590456022	8.03955196136116	4.94137639228419	2.19850001665709	5.14875482298654
MtrunA17Chr1g0147921	19.263395835205	12.2619094512673	4.68871691459884	21.1289754922326	51.2613212767372
MtrunA17Chr1g0147931	3.05868835652314	1.55578593506581	1.19845649039013	0.801429126071422	1.61853662043795
MtrunA17Chr1g0147941	0	0	0	1.034171495424	0.284739407906189
MtrunA17Chr1g0147951	1.3201960732908	3.26780040951182	2.97613267173526	2.20829808198003	1.72096265802956
MtrunA17Chr1g0147961	4.27154344299798	2.31712776149819	0.433554748749665	0.593000916799913	0.902229307516205
MtrunA17Chr1g0147971	4.21433358374444	3.83796591898849	1.355221754568	1.41651310684084	3.52613546527313
MtrunA17Chr1g0147981	0.0330997533975391	0.0785461214036058	0	0	0
MtrunA17Chr1g0148001	272.689450469546	317.646559427306	118.85841588317	50.4277114775793	33.2968024379551
MtrunA17Chr1g0148011	0.203905640315945	0.0985686415305307	0	0	0
MtrunA17Chr1g0148021	1.05318129128121	1.19818143671872	0.346030523070435	0.0267490405172421	0
MtrunA17Chr1g0148031	0.300321951020996	0.164377455269322	0.11766264829116	0.116511620986098	0.221286176416484
MtrunA17Chr1g0148041	86.2332227876392	92.7321841119475	36.413016586437	28.3741184268723	63.1640417070982
MtrunA17Chr1g0148051	20.809929379527	15.1795714346893	2.04080620232263	1.12216802560935	3.49157345853224
MtrunA17Chr1g0148061	5.1356432478666	5.48001039704709	3.33476198806438	2.47977557431248	3.67039713032832
