Gene	zoneI_1	zoneI_2	zoneI_3	zoneIId_1	zoneIId_2	zoneIId_3	zoneIIp_1	zoneIIp_2	zoneIIp_3	zoneIZ_1	zoneIZ_2	zoneIZ_3	zoneIII_1	zoneIII_2	zoneIII_3
smc02545	53.6091862287496	156.164752162801	277.047536875037	141.426449744786	250.790103314478	298.286067984647	173.760006916753	170.389254006529	194.29038330555	181.145658147574	184.722410529811	173.62749852474	224.381970030715	203.3626596583	199.859804662202
smc02546	80.2346703107933	112.140964982754	125.650207776274	98.4498450666871	90.3242073776628	88.7438671609394	102.242601161026	176.355419425868	105.005416596638	131.668921089379	135.834612790173	132.630434122421	132.745683991555	147.415245237579	135.51728125708
smc02547	39.4470086829615	159.59724152325	127.411659287157	110.249947645718	115.788401251735	84.5746528000042	144.439916036177	88.7778385875595	110.17205150883	169.259177983314	160.269373222028	147.836049277927	125.184380996824	131.004565839303	112.876496498226
smc02548	25.2744307130352	61.354149136483	81.6350152318908	72.3620950372214	66.0734898235713	95.9724921644374	93.3912708487313	75.2051314716015	104.38556044057	123.909738092552	168.48589797525	131.75226234409	41.8157335164833	63.738300085253	43.9098261613072
smc02549	52.760374113461	21.3461310537347	0	43.1588209686285	32.6672550015881	36.7976162559055	63.0422800807349	69.6954281737662	36.2305923221735	47.7529067572066	51.8613596817248	41.905892466359	5.35993338604923	25.7674421779511	19.9499129301998
smc02550	48.2380563323072	195.164626777003	233.70938646387	135.642008758547	195.796118866661	198.12303863497	154.510346954176	241.047622289874	214.240838627808	118.851679040159	147.420966326441	174.086725541246	53.9056157682666	68.5347033512258	40.9165781796221
smc02551	81.4832032640325	171.428388385205	236.867621416085	105.814097741618	102.023859464419	122.500858921418	155.125613098956	356.07429861407	166.012013818109	275.946655521052	317.903399607456	326.362342797569	53.2150032812389	80.0246852897548	67.2838553588706
smc02552	570.703765058283	606.109862032805	652.850164065741	900.864403880387	741.071249613491	353.80994409434	199.84902706621	521.629973732464	113.130198905674	83.399442787234	84.7843585680234	62.1626037843651	84.8961682393955	98.8202852898837	82.3816731887351
smc02553	127.742646025025	155.048820768615	223.492582684029	89.8008254706646	114.246137710472	120.02921485743	107.102465295532	287.847524820232	97.0295014243843	77.4805464828993	89.3230617744164	101.461933840365	34.7608722568497	39.4177173475386	31.3313107195939
smc02554	51.4735357204498	104.127468554803	110.83778490834	52.6327084983274	67.282151222783	59.8335223673259	106.987103723813	78.6413059955282	76.288315119509	51.7646685714976	50.5964484699755	52.3947696477327	119.52464693629	103.298304784336	84.6917859396747
smc02555	57.0382422848228	23.0768984364699	0	23.3290924154749	3.92399459478535	2.21006704239672	10.3089806173357	4.56644902039418	8.73535572224287	12.1891804034912	11.2132669582108	8.79682864683473	13.2446230388861	10.1297069987031	17.487140625449
smc02556	591.380017535497	675.569861920395	674.161691722702	864.362101267313	694.029593440332	760.214489682442	1121.94184293649	1560.54631715086	905.693200432544	750.402820470389	901.486172289723	958.743153791317	291.809246198097	374.387291744377	282.273196315627
smc02557	246.172340942516	99.5979869335859	99.3903830648294	102.25966086127	160.888546301867	140.692384550728	114.93949713812	291.109737914947	136.058309759921	110.630468469511	117.414164148529	112.949997177196	85.2974644737014	75.1419942005865	77.0454093655871
